# 1st order in 1/M
#  @Article{PhysRevD.60.053003,
#  title = {Angular distribution of neutron inverse beta decay, $\nu{}\ifmmode\bar\else\textasciimacron\fi{}e+p\rightarrow{}e++n$ },
#  author = {Vogel, P.  and Beacom, J. F.},
#  journal = {Phys. Rev. D},
#  volume = {60},
#  number = {5},
#  pages = {053003},
#  numpages = {10},
#  year = {1999},
#  month = {Jul},
#  doi = {10.1103/PhysRevD.60.053003},
#  publisher = {American Physical Society}
#}
-2.7413627172759232   0.   0.   0.   0.0002452869997949   0.   0.
-2.7404841904135178   0.   0.   0.   0.0002987570296033   0.   0.
-2.7396056635511128   0.   0.   0.   0.0003452189002301   0.   0.
-2.7387271366887074   0.   0.   0.   0.0003872182496209   0.   0.
-2.7378486098263020   0.   0.   0.   0.0004260902563308   0.   0.
-2.7369700829638970   0.   0.   0.   0.0004626364672074   0.   0.
-2.7360915561014916   0.   0.   0.   0.0004973816016555   0.   0.
-2.7352130292390862   0.   0.   0.   0.0005306906454248   0.   0.
-2.7343345023766807   0.   0.   0.   0.0005628291687044   0.   0.
-2.7334559755142758   0.   0.   0.   0.0005939972489744   0.   0.
-2.7325774486518704   0.   0.   0.   0.0006243498623044   0.   0.
-2.7316989217894649   0.   0.   0.   0.0006540097995847   0.   0.
-2.7308203949270600   0.   0.   0.   0.0006830762017280   0.   0.
-2.7299418680646546   0.   0.   0.   0.0007116304006300   0.   0.
-2.7290633412022491   0.   0.   0.   0.0007397400357146   0.   0.
-2.7281848143398442   0.   0.   0.   0.0007674620288862   0.   0.
-2.7273062874774388   0.   0.   0.   0.0007948447815826   0.   0.
-2.7264277606150333   0.   0.   0.   0.0008219298283006   0.   0.
-2.7255492337526284   0.   0.   0.   0.0008487531019492   0.   0.
-2.7246707068902229   0.   0.   0.   0.0008753459165830   0.   0.
-2.7237921800278175   0.   0.   0.   0.0009017357407395   0.   0.
-2.7229136531654121   0.   0.   0.   0.0009279468133014   0.   0.
-2.7220351263030071   0.   0.   0.   0.0009540006392174   0.   0.
-2.7211565994406017   0.   0.   0.   0.0009799163924090   0.   0.
-2.7202780725781963   0.   0.   0.   0.0010057112462012   0.   0.
-2.7193995457157913   0.   0.   0.   0.0010314006464920   0.   0.
-2.7185210188533859   0.   0.   0.   0.0010569985393063   0.   0.
-2.7176424919909805   0.   0.   0.   0.0010825175616536   0.   0.
-2.7167639651285755   0.   0.   0.   0.0011079692026345   0.   0.
-2.7158854382661701   0.   0.   0.   0.0011333639402445   0.   0.
-2.7150069114037647   0.   0.   0.   0.0011587113581812   0.   0.
-2.7141283845413593   0.   0.   0.   0.0011840202461156   0.   0.
-2.7132498576789543   0.   0.   0.   0.0012092986861357   0.   0.
-2.7123713308165489   0.   0.   0.   0.0012345541276655   0.   0.
-2.7114928039541435   0.   0.   0.   0.0012597934526220   0.   0.
-2.7106142770917385   0.   0.   0.   0.0012850230323424   0.   0.
-2.7097357502293331   0.   0.   0.   0.0013102487774953   0.   0.
-2.7088572233669277   0.   0.   0.   0.0013354761819939   0.   0.
-2.7079786965045227   0.   0.   0.   0.0013607103617657   0.   0.
-2.7071001696421173   0.   0.   0.   0.0013859560890976   0.   0.
-2.7062216427797119   0.   0.   0.   0.0014112178231378   0.   0.
-2.7053431159173069   0.   0.   0.   0.0014364997370747   0.   0.
-2.7044645890549015   0.   0.   0.   0.0014618057424212   0.   0.
-2.7035860621924961   0.   0.   0.   0.0014871395107622   0.   0.
-2.7027075353300907   0.   0.   0.   0.0015125044932793   0.   0.
-2.7018290084676857   0.   0.   0.   0.0015379039383270   0.   0.
-2.7009504816052803   0.   0.   0.   0.0015633409072943   0.   0.
-2.7000719547428749   0.   0.   0.   0.0015888182889257   0.   0.
-2.6991934278804699   0.   0.   0.   0.0016143388123190   0.   0.
-2.6983149010180645   0.   0.   0.   0.0016399050587021   0.   0.
-2.6974363741556591   0.   0.   0.   0.0016655194721549   0.   0.
-2.6965578472932541   0.   0.   0.   0.0016911843693771   0.   0.
-2.6956793204308487   0.   0.   0.   0.0017169019485976   0.   0.
-2.6948007935684433   0.   0.   0.   0.0017426742977275   0.   0.
-2.6939222667060383   0.   0.   0.   0.0017685034018223   0.   0.
-2.6930437398436329   0.   0.   0.   0.0017943911499209   0.   0.
-2.6921652129812275   0.   0.   0.   0.0018203393413369   0.   0.
-2.6912866861188220   0.   0.   0.   0.0018463496914389   0.   0.
-2.6904081592564171   0.   0.   0.   0.0018724238369843   0.   0.
-2.6895296323940117   0.   0.   0.   0.0018985633410246   0.   0.
-2.6886511055316062   0.   0.   0.   0.0019247696974458   0.   0.
-2.6877725786692013   0.   0.   0.   0.0019510443351727   0.   0.
-2.6868940518067959   0.   0.   0.   0.0019773886220449   0.   0.
-2.6860155249443904   0.   0.   0.   0.0020038038684293   0.   0.
-2.6851369980819855   0.   0.   0.   0.0020302913305567   0.   0.
-2.6842584712195801   0.   0.   0.   0.0020568522136322   0.   0.
-2.6833799443571746   0.   0.   0.   0.0020834876747248   0.   0.
-2.6825014174947697   0.   0.   0.   0.0021101988254557   0.   0.
-2.6816228906323643   0.   0.   0.   0.0021369867345106   0.   0.
-2.6807443637699588   0.   0.   0.   0.0021638524299720   0.   0.
-2.6798658369075534   0.   0.   0.   0.0021907969015123   0.   0.
-2.6789873100451485   0.   0.   0.   0.0022178211024307   0.   0.
-2.6781087831827430   0.   0.   0.   0.0022449259515647   0.   0.
-2.6772302563203376   0.   0.   0.   0.0022721123350779   0.   0.
-2.6763517294579326   0.   0.   0.   0.0022993811081410   0.   0.
