0.0295846,2.40249,0.58337
0.0206918,2.43405,-0.235345
0.0232728,2.43501,0.131566
0.0529781,2.36462,1.09868
0.0222911,2.46746,-0.0223472
0.0248015,2.48117,0.329322
0.0277492,2.4475,0.430177
0.0244961,2.49414,0.347463
0.0212248,2.47027,-0.10515
0.0224876,2.47602,-0.0799831
0.0219365,2.41225,-0.234189
0.0285102,2.43888,0.471544
0.0244567,2.45576,0.242855
0.0285218,2.36598,0.453215
0.0254533,2.43471,0.376605
0.0228058,2.44519,0.0710785
0.0233091,2.50274,0.102539
0.021158,2.51207,-0.161643
0.0236924,2.45474,0.291175
0.0228471,2.49226,0.0620169
0.0208861,2.47141,-0.302855
0.0271661,2.40224,0.384371
0.022989,2.45197,-0.0855643
0.0233827,2.47956,0.136048
0.0329238,2.45664,0.712497
0.0265597,2.40566,0.447752
0.0246557,2.45625,0.235984
0.0234889,2.43126,0.131232
0.0271245,2.34112,0.426616
0.0295043,2.37949,0.583817
0.0220203,2.53099,0.0259158
0.0403053,2.37353,0.881873
0.026448,2.3987,0.364133
0.0260268,2.38627,0.401089
0.0223331,2.4192,0.00594138
0.022359,2.54454,-0.0650406
0.0277684,2.42855,0.426984
0.0232744,2.43007,0.0788647
0.0244667,2.32596,0.203206
0.0221155,2.49423,-0.0852313
0.029883,2.4142,0.552539
0.0231066,2.53667,0.15213
0.0257141,2.4517,0.370093
0.0218806,2.50718,0.0896738
0.02995,2.47173,0.623595
0.0232521,2.45158,0.198339
0.0235445,2.41956,0.178517
0.0236804,2.47338,0.00654376
0.0261398,2.38548,0.43886
0.0238084,2.42498,0.181933
0.0243908,2.50046,0.069844
0.0213919,2.47536,-0.310184
0.0345441,2.60248,-1.14507
0.0235599,2.36649,0.191875
0.0217442,2.57785,-0.258169
0.0252456,2.45661,0.226391
0.0333271,2.45972,0.682348
0.0323221,2.42554,0.662481
0.0223236,2.44704,-0.0290712
0.0315226,2.41404,0.587521
0.0346517,2.24072,0.736237
0.0210132,2.41411,-0.566052
0.0298616,2.36957,0.620225
0.0231623,2.5247,0.0708497
0.0235204,2.46714,0.152376
0.021428,2.46981,-0.25864
0.0211464,2.45292,-0.182088
0.0232406,2.5329,0.160595
0.0320629,2.57476,-1.07359
0.0218673,2.50207,-0.152803
0.0216485,2.4744,-0.0949764
0.0243547,2.425,0.260786
0.0210191,2.40091,-0.233274
0.0354237,2.40302,0.825131
0.0217607,2.51701,-0.405634
0.0262664,2.41095,0.378715
0.0239474,2.51395,0.264414
0.0216225,2.54365,-0.10873
0.0256254,2.42178,0.292755
0.0294953,2.38369,0.544101
0.0234075,2.5139,0.159615
0.0231846,2.38671,0.190162
0.0250481,2.4679,0.356932
0.0227672,2.52339,0.0257434
0.0286245,2.38971,0.480161
0.0366101,2.32904,0.770534
0.02936,2.44436,0.545707
0.0214201,2.45991,-0.13213
0.0235472,2.42126,0.0872097
0.0243384,2.39743,0.285762
0.0214561,2.55312,-0.480961
0.0328241,2.315,0.71215
0.0382839,2.39391,0.830777
0.0281036,2.51382,0.49551
0.0209536,2.4561,-0.0547204
0.0245194,2.42378,0.249931
0.0226572,2.46482,0.199461
0.0214779,2.57181,-0.174996
0.0300348,2.41315,0.612318
0.0221085,2.51483,0.0674213
0.0282377,2.45528,0.476344
0.03182,2.39788,0.610322
0.0234029,2.44562,0.284372
0.0230763,2.60813,-0.397059
0.0258153,2.48779,0.290364
0.0230753,2.47375,-0.315131
0.0224334,2.40472,0.0735781
0.0226546,2.47544,0.0224699
0.0213116,2.54416,-0.409349
0.0199347,2.37863,-0.0751373
0.02436,2.48006,0.349279
0.031528,2.35702,0.610449
0.0367828,2.43337,0.801831
0.0251219,2.53432,0.268686
0.0240601,2.48201,0.183324
0.0229589,2.56351,0.163169
0.0311672,2.366,0.654537
0.0262927,2.44618,0.412636
0.0224109,2.43218,-0.0923301
0.0259522,2.39632,0.415236
0.0280448,2.49069,0.444017
0.0211223,2.47561,-0.152149
0.0203336,2.53188,-0.33643
0.0224895,2.58518,-0.631254
0.0215931,2.53644,-0.390638
0.0271487,2.42725,0.44273
0.0234869,2.50961,0.071834
0.0218381,2.48435,-0.0559708
0.0247386,2.3849,0.208332
0.027166,2.35658,0.508667
0.0236781,2.48274,0.0969519
0.0314941,2.50755,0.65878
0.0295227,2.35654,0.527117
0.030451,2.38627,0.615206
0.0265524,2.41588,0.33197
0.030211,2.4144,0.546789
0.0260883,2.48462,0.398377
0.0215575,2.64604,-0.00411362
0.0282335,2.39939,0.508534
0.0387461,2.33002,0.84905
0.0218085,2.36484,0.0562752
0.0250884,2.51828,0.252507
0.0306477,2.40254,0.598926
0.0267754,2.41596,0.376061
0.0405126,2.40598,0.862411
0.0239217,2.41239,0.113501
0.0305701,2.33018,0.61975
0.027475,2.42171,0.477735
0.030435,2.3714,0.625465
0.0225317,2.52341,0.0849537
0.0228322,2.45672,-0.524485
0.0294282,2.46423,0.548066
0.0237406,2.58163,0.153914
0.0222845,2.46913,0.094129
0.0204337,2.59164,-0.413965
0.0215939,2.42065,0.0276701
0.0225155,2.49602,-0.435124
0.0227352,2.51369,-0.0928089
0.0260582,2.45165,0.397988
0.031707,2.39839,0.663259
0.022706,2.50218,0.00867889
0.0198925,2.44487,-0.288731
0.0225097,2.4877,0.037688
0.0247435,2.46477,0.25792
0.02457,2.41514,0.262769
0.0258752,2.39873,0.283357
0.021542,2.61405,-0.199815
0.022718,2.45531,-0.0509624
0.0247794,2.49341,0.290128
0.0239857,2.3663,0.241174
0.019812,2.45566,-0.461341
0.0202148,2.42112,-0.0944004
0.0227807,2.573,-0.0186272
0.021595,2.48964,-0.182993
0.0252988,2.41246,0.391385
0.0217449,2.47316,-0.139269
0.0230037,2.51632,-0.69743
0.0232257,2.52932,0.0970381
0.0207565,2.4791,-0.145698
0.0213802,2.51173,-0.166092
0.0211918,2.54051,-0.254467
0.0219904,2.54971,-0.0533294
0.0262294,2.39143,0.226427
0.0217099,2.48091,-0.193997
0.0253702,2.39449,0.405982
0.0244809,2.46651,0.256541
0.0307365,2.38988,0.601836
0.0273077,2.39829,0.55602
0.0209907,2.50759,-0.19593
0.0276853,2.46589,0.468177
0.0390622,2.37023,0.836077
0.0227916,2.48742,0.0135915
0.0350793,2.26147,0.722285
0.0341165,2.39133,0.717648
0.0242551,2.47963,0.132578
0.0235623,2.46801,0.0332402
0.0219723,2.44478,-0.270322
0.0241287,2.4399,0.203873
0.0256644,2.45714,0.363519
0.0203247,2.56725,-0.326273
0.0231974,2.35351,0.258159
0.0286612,2.42121,0.509707
0.0334593,2.43305,0.745971
0.0296373,2.4374,0.586347
0.0289689,2.46464,0.527228
0.026092,2.49022,0.392304
0.0292757,2.41035,0.53045
0.024145,2.42997,0.145507
0.0213758,2.50544,-0.600433
0.0395019,2.29381,0.834874
0.0231227,2.46659,0.044057
0.0233314,2.45405,0.164478
0.0221897,2.41722,0.0407235
0.0317012,2.29602,0.658811
0.0277328,2.37492,0.561232
0.0216303,2.51421,0.0461329
0.0460029,2.26849,1.01248
0.0216235,2.52637,-0.562025
0.0313859,2.42923,0.669983
0.0302717,2.45421,0.530744
0.0348672,2.57722,0.704203
0.0355395,2.38837,0.758457
0.0214244,2.53921,-0.121251
0.0258395,2.44156,0.404484
0.0336367,2.46051,0.692547
0.0221859,2.44189,0.0540859
0.0219303,2.42561,0.14813
0.0207245,2.47586,-0.272751
0.0216206,2.41844,-0.212147
0.0221001,2.51735,-0.0177437
0.0386743,2.41696,0.844883
0.023719,2.49558,0.21177
0.0311907,2.38798,0.600385
0.0268906,2.47244,0.451658
0.0278344,2.36613,0.423398
0.0371579,2.46417,0.770878
0.0280783,2.39369,0.516615
0.0275572,2.33762,0.490755
0.0256928,2.43293,0.355294
0.0263597,2.4434,0.430535
0.0223876,2.47574,-0.017535
0.0259771,2.3394,0.39493
0.0262541,2.38683,0.339506
0.0424512,2.39437,0.949095
0.0269647,2.3465,0.420372
0.0256883,2.50944,0.361156
0.0213573,2.52812,-0.00655456
0.0261503,2.39372,0.285306
0.0405768,2.35854,0.860454
0.0309662,2.38721,0.586085
0.0216423,2.55282,-0.00831443
0.0237183,2.4556,0.228855
0.0235564,2.42842,0.194389
0.0407243,2.30422,0.915128
0.0251487,2.35196,0.337756
0.0219191,2.54627,-0.0601901
0.0265784,2.43624,0.405083
0.0218755,2.42149,-0.355681
0.02815,2.34595,0.605034
0.027776,2.36468,0.418013
0.0250753,2.48323,0.271297
0.0225263,2.45792,-0.648382
0.0217194,2.32789,-0.0308302
0.0227093,2.53181,0.0775051
0.0329911,2.30112,0.678564
0.025847,2.51011,0.435488
0.0251382,2.43823,0.401561
0.0282136,2.26848,0.469144
0.0244807,2.46185,0.222077
0.0241995,2.46168,0.231639
0.0209325,2.39352,-0.272702
0.0317179,2.32459,0.616151
0.0226008,2.50697,0.15266
0.0291284,2.46593,0.568704
0.0238743,2.47403,0.190933
0.0221353,2.4826,-0.00599503
0.0233962,2.59501,0.0743604
0.026239,2.47582,0.360194
0.0211666,2.42112,-0.0304742
0.0253635,2.52978,0.303793
0.0233252,2.52621,0.108474
0.0232932,2.38569,0.260377
0.0317619,2.41521,0.664635
0.0252888,2.49688,0.332351
0.022841,2.44455,-0.142773
0.0230536,2.55734,-0.63011
0.0249591,2.45029,0.279517
0.0211257,2.58321,-0.27124
0.0308063,2.34447,0.652473
0.0222844,2.5,-0.0684052
0.0253417,2.44849,0.22748
0.0226377,2.42887,0.10181
0.0275333,2.53435,0.483624
0.0242764,2.59587,0.278576
0.0209608,2.45931,-0.176416
0.0250558,2.48948,0.283379
0.0288779,2.36799,0.491851
0.0398233,2.32284,0.850005
0.0287259,2.44119,0.467478
0.024665,2.487,0.169486
0.0212428,2.53258,-0.0755273
0.0301267,2.4124,0.580331
0.0383122,2.38244,0.901648
0.0221502,2.52853,-0.0811799
0.0203803,2.388,-0.106981
0.0230045,2.44481,-0.0419927
0.0219581,2.42629,-0.0176115
0.0315929,2.41994,0.614591
0.0203351,2.47736,-0.138529
0.022872,2.47451,-0.458848
0.0383153,2.34524,0.836777
0.0232945,2.39038,0.132809
0.0399205,2.42617,0.878931
0.0240098,2.40723,0.216705
0.0228913,2.50283,0.102377
0.0292715,2.48795,-0.995884
0.0240828,2.59021,0.224128
0.0278716,2.41775,0.457144
0.0231146,2.48803,0.135654
0.0231655,2.50198,0.0172747
0.0320139,2.42322,0.6717
0.0318446,2.43319,0.614033
0.0219549,2.45564,-0.0777227
0.0211369,2.50612,-0.240269
0.0260457,2.47107,0.341389
0.0218511,2.44239,-0.156827
0.043182,2.45178,0.96576
0.022659,2.43244,0.111903
0.0250524,2.45677,0.34946
0.0211484,2.49138,-0.109202
0.0387579,2.36595,0.860406
0.0229051,2.47503,0.0338177
0.0215107,2.50729,-0.11436
0.0230754,2.397,0.151957
0.0236221,2.48127,0.0233955
0.0259808,2.44965,0.312231
0.0203248,2.47399,-0.317972
0.0286048,2.32364,0.506634
0.0220073,2.34072,-0.216934
0.0270631,2.43764,0.408031
0.0236229,2.44063,0.0864472
0.0223766,2.51997,0.0554429
0.040339,2.37576,0.885837
0.0292046,2.46864,0.517533
0.0216344,2.55244,-0.171301
0.0333822,2.39201,0.682969
0.0267649,2.41044,0.457407
0.0243689,2.50695,0.15715
0.0217714,2.43789,-0.0496799
0.0221899,2.52028,-0.094844
0.0241514,2.35042,0.29263
0.022133,2.50853,-0.15338
0.0226987,2.52011,-0.721373
0.0302751,2.4518,0.686709
0.0200851,2.51566,-0.361491
0.0222946,2.39025,-0.0530865
0.0265722,2.42942,0.375538
0.0236211,2.51376,0.125261
0.0267653,2.41297,0.441346
0.0246796,2.46615,0.339676
0.0377726,2.35387,0.812376
0.0416713,2.20877,0.920105
0.0257595,2.45665,0.386949
0.0268782,2.35273,0.406932
0.023758,2.52823,0.134313
0.0212281,2.5442,-0.56514
0.0240285,2.46551,0.216119
0.0223748,2.50614,-0.126625
0.0231844,2.46835,0.0353104
0.0260612,2.46635,0.392046
0.0220144,2.46491,-0.164071
0.0257525,2.39917,0.382107
0.0223907,2.48332,-0.144693
0.0551912,2.29277,1.11447
0.0248298,2.48501,0.249003
0.0255204,2.44961,0.334245
0.0220074,2.51947,0.0688436
0.0225641,2.45231,-0.0291538
0.0211572,2.46575,-0.194441
0.0322978,2.4591,0.673449
0.0213948,2.46067,-0.148524
0.0244723,2.45509,0.137565
0.0207695,2.37064,-0.318807
0.0248448,2.46469,0.335849
0.0250942,2.52409,0.37358
0.0225568,2.51197,-0.105507
0.0218625,2.52883,-0.070152
0.0216513,2.5177,-0.0269931
0.02406,2.48681,0.212425
0.0278162,2.43061,0.434682
0.0250194,2.33443,0.354701
0.0215431,2.46101,-0.437106
0.0215633,2.44705,-0.470645
0.0319396,2.40526,0.617469
0.0257125,2.46623,0.401101
0.0249311,2.51038,0.293346
0.0215331,2.43888,-0.0984935
0.0264692,2.36976,0.439898
0.0203646,2.60059,-0.442761
0.0371691,2.38806,0.81478
0.0242237,2.4375,0.208168
0.0360482,2.2974,0.72959
0.0239025,2.42712,0.237375
0.0232142,2.43887,0.131363
0.0309727,2.37798,0.593772
0.026057,2.41563,0.363653
0.0279702,2.44237,0.534283
0.0272957,2.41197,0.430403
0.0197874,2.55157,-0.382633
0.0238817,2.33465,0.182627
0.0433621,2.3183,0.941272
0.02364,2.49361,0.221437
0.0229558,2.38651,0.0314029
0.0233264,2.40529,0.12546
0.022774,2.51911,0.0180884
0.0258512,2.41159,0.371995
0.0213081,2.4171,0.12872
0.0248224,2.43944,0.279828
0.0229473,2.37786,0.0988103
0.027148,2.42815,0.391101
0.0340255,2.28173,0.684764
0.024746,2.50923,0.334437
0.0258247,2.4344,0.391667
0.022066,2.49959,-0.691585
0.0294603,2.36257,0.550236
0.0224074,2.58488,-0.10093
0.0273136,2.36778,0.416084
0.0238617,2.48595,0.192648
0.0265213,2.42852,0.379354
0.0214841,2.52407,-0.107013
0.025328,2.43281,0.301341
0.0216861,2.52708,-0.241789
0.0276434,2.50668,0.397749
0.0287043,2.47502,0.51089
0.0295675,2.42396,0.528331
0.0310877,2.37641,0.655186
0.0207102,2.42636,-0.280077
0.0219545,2.45479,0.0689382
0.0239905,2.45335,0.204166
0.0249521,2.46747,0.264352
0.0211904,2.48294,-0.183974
0.020904,2.49623,-0.352537
0.0212853,2.45585,-0.161289
0.0225464,2.48498,0.0672326
0.0249045,2.37182,0.326926
0.0229114,2.5432,-0.754994
0.0221428,2.47262,-0.20558
0.0206606,2.52885,-0.262548
0.0275113,2.49037,0.460293
0.0256933,2.45136,0.365666
0.0407831,2.39982,0.890194
0.0297238,2.48123,0.525457
0.0358278,2.38804,0.818661
0.0242689,2.51247,0.200871
0.0233215,2.36448,0.205825
0.0239702,2.44261,0.215251
0.043423,2.35791,0.932864
0.0237412,2.50433,-0.748184
0.0218703,2.5501,0.0921879
0.0207093,2.42338,-0.0583396
0.0414626,2.41094,0.931369
0.0220708,2.4917,-0.0882581
0.0351413,2.43603,0.746226
0.0227172,2.5187,0.0632183
0.0249895,2.39408,0.264589
0.0350299,2.33544,0.762755
0.0394997,2.48843,0.858967
0.0224275,2.50881,-0.00263464
0.0284885,2.39008,0.523844
0.0232609,2.57622,0.0989736
0.0218088,2.60031,-0.290119
0.0247245,2.43914,0.27472
0.0308262,2.42596,0.588865
0.0353832,2.36914,0.772435
0.0244203,2.39228,0.306519
0.024847,2.45695,0.3195
0.028969,2.45694,0.534824
0.0305101,2.50484,0.570445
0.0232301,2.47179,0.103124
0.024729,2.44772,0.276313
0.0258195,2.45466,0.406537
0.0247984,2.44941,0.24711
0.0217863,2.6332,-0.0396796
0.0400024,2.4163,0.894272
0.0249425,2.55354,0.250538
0.0234737,2.47228,0.169924
0.0250918,2.40529,0.346295
0.0215989,2.47893,-0.230282
0.0250022,2.40041,0.3416
0.0216211,2.36157,-0.653211
0.0299348,2.33538,0.540601
0.0228263,2.48632,-0.0308795
0.0253663,2.51056,0.350492
0.020587,2.39916,-0.180183
0.0329924,2.31125,0.692018
0.0211902,2.50051,-0.245565
0.0246894,2.55655,0.143081
0.0229154,2.4492,0.198632
0.0236661,2.45,0.194634
0.0266641,2.43142,0.325043
0.026067,2.47429,0.357051
0.0260443,2.51517,0.359107
0.0265253,2.56773,0.393846
0.0236634,2.46169,0.208764
0.0219714,2.54781,-0.0113973
0.0267502,2.60168,0.373941
0.0275263,2.42343,0.454969
0.0239889,2.47648,0.122426
0.0303714,2.34147,0.600721
0.0322923,2.46781,0.692543
0.0256286,2.44025,0.398559
0.0237757,2.50675,0.209124
0.0327557,2.35146,0.719706
0.0325169,2.40737,0.651902
0.0229161,2.42682,0.152816
0.0239627,2.54197,0.129479
0.0240973,2.45169,0.156206
0.043257,2.3088,0.92687
0.0227556,2.47414,0.0709218
0.0255529,2.4433,0.375774
0.031037,2.29968,0.633374
0.0321117,2.27522,0.637616
0.028,2.55036,0.444665
0.0224881,2.4796,0.0657034
0.0238086,2.54076,0.250592
0.024506,2.54716,0.296913
0.0300519,2.30361,0.571329
0.0251233,2.48243,0.225649
0.0243158,2.37216,0.280305
0.0221437,2.61413,-0.19613
0.0219648,2.59717,-0.389765
0.0234675,2.5012,0.0475738
0.0482348,2.32326,1.01822
0.0338522,2.4579,0.737159
0.0244867,2.51971,-0.757296
0.0277805,2.51271,0.433582
0.0246701,2.54251,0.231771
0.0316028,2.41833,0.61923
0.0229593,2.4866,0.107946
0.0258029,2.47748,0.269734
0.0298153,2.46745,0.473812
0.0223867,2.51478,-0.0973239
0.0222627,2.45785,0.11398
0.0298639,2.35624,0.544418
0.0350882,2.43244,0.764554
0.0387172,2.37566,0.839056
0.0244972,2.57343,0.177196
0.0230993,2.47331,0.180958
0.0248688,2.44562,0.312962
0.0214504,2.43596,-0.0773523
0.0254195,2.40758,0.274385
0.0256068,2.47997,0.344206
0.0305385,2.35584,0.630599
0.0229873,2.59122,-0.573649
0.0292432,2.30029,0.569358
0.0225775,2.48155,-0.166899
0.0214968,2.53433,-0.305011
0.0234023,2.51524,0.157841
0.0261893,2.39951,0.420883
0.0219208,2.47473,-0.157904
0.02267,2.47024,0.0813907
0.030073,2.38672,0.625423
0.0215642,2.51467,-0.101422
0.0211777,2.55838,-0.212678
0.0298074,2.46146,0.543448
0.0229205,2.50968,0.185004
0.0226685,2.40235,0.167961
0.0236484,2.45744,0.21
0.0223517,2.48958,-0.257091
0.0406436,2.34018,0.884486
0.0224897,2.46038,0.0260212
0.0286666,2.44404,0.561658
0.0219904,2.54062,-0.00597229
0.0237556,2.39026,0.197492
0.021034,2.48109,-0.226564
0.0356395,2.45507,0.796011
0.0293816,2.38313,0.548659
0.0234757,2.38732,0.245687
0.0254329,2.45527,0.398707
0.0445795,2.51335,0.969667
0.0245484,2.5566,0.284078
0.0255283,2.43212,0.429523
0.0228273,2.44521,0.205554
0.0279708,2.44257,0.477476
0.0231716,2.41334,0.0707126
0.0219006,2.50584,-0.202063
0.0239308,2.42538,0.224572
0.022381,2.53479,-0.0159467
0.0361084,2.31088,0.764308
0.0208332,2.46957,-0.136642
0.0240488,2.43588,0.235378
0.0242828,2.59422,-0.673934
0.023423,2.51414,-0.807996
0.0269349,2.47557,0.327567
0.0221457,2.49841,0.0118042
0.0276116,2.43117,0.434322
0.0249963,2.41265,0.21707
0.0232751,2.44024,0.151586
0.0242185,2.42411,0.122019
0.0250202,2.47942,0.341425
0.0226598,2.38271,0.145201
0.0217445,2.51145,-0.144668
0.0298175,2.33433,0.56839
0.0357108,2.42385,0.736762
0.0264526,2.36547,0.465754
0.0276861,2.42454,0.483051
0.0253898,2.50418,0.233747
0.0299348,2.32739,0.551198
0.0227492,2.42682,0.0549762
0.0253809,2.51005,0.377395
0.0253446,2.45566,0.321313
0.0284594,2.53846,0.46443
0.0233113,2.51523,0.176509
0.0257089,2.35871,0.319661
0.0214569,2.53015,-0.103168
0.0203329,2.5139,-0.336509
0.0236682,2.55689,0.145115
0.0226153,2.48499,-0.033891
0.0255643,2.46959,0.372952
0.0301122,2.47754,0.608486
0.0368123,2.39108,0.810957
0.0266609,2.42643,0.3813
0.0307275,2.40228,0.622721
0.0204661,2.44599,-0.403497
0.0213091,2.55801,-0.371997
0.0241216,2.50192,0.223858
0.0283932,2.35362,0.465469
0.0233501,2.37555,0.163831
0.0249565,2.43978,0.306976
0.0310709,2.45712,0.647838
0.0233303,2.56638,0.152813
0.054284,2.18154,1.09198
0.0228075,2.47664,0.1338
0.0271121,2.32571,0.41522
0.0231238,2.41276,0.0905831
0.0312628,2.3445,0.576742
0.0349121,2.39518,0.753738
0.0314694,2.27939,0.619871
0.0286133,2.41511,0.498994
0.0220791,2.51423,-0.177911
0.023694,2.50816,0.279496
0.023291,2.4037,0.29423
0.0228044,2.61777,-0.48874
0.0252116,2.42115,0.26453
0.0210597,2.45224,-0.38354
0.0371509,2.39457,0.847317
0.0232592,2.43462,0.151817
0.0241153,2.39585,0.175548
0.0264179,2.50583,0.415278
0.0291884,2.46177,0.532637
0.0299698,2.44479,0.539203
0.0242737,2.38157,0.238565
0.0249418,2.55732,0.224948
0.0261226,2.45498,0.38089
0.0250819,2.50185,0.320909
0.0310085,2.39922,0.625399
0.0215259,2.53627,-0.0289006
0.0269293,2.38692,0.47153
0.0273691,2.44371,0.42481
0.034868,2.34565,0.725164
0.0248636,2.39159,0.216551
0.0297914,2.48089,0.58722
0.0259823,2.3556,0.431617
0.0343074,2.3583,0.764661
0.0227865,2.38443,0.124277
0.0211857,2.52202,-0.0996268
0.022111,2.54545,-0.198679
0.0205297,2.55434,-0.250371
0.0229094,2.44082,0.14777
0.0307853,2.50684,-1.06853
